,iso_o,year,conflict_stock_idp_pop_0,conflict_stock_idp_pop_1,conflict_stock_idp_pop_2,conflict_stock_idp_pop_3,conflict_stock_idp_pop_4,conflict_idp_pop_0,conflict_idp_pop_1,conflict_idp_pop_2,conflict_idp_pop_3,conflict_idp_pop_4
1402,SWZ,2002,0,0,0,0,1,0,0,0,0,1
1403,SWZ,2003,0,0,0,0,1,0,0,0,0,1
1404,SWZ,2004,0,0,0,0,1,0,0,0,0,1
1405,SWZ,2005,0,0,0,0,1,0,0,0,0,1
1406,SWZ,2006,0,0,0,0,1,0,0,0,0,1
1407,SWZ,2007,0,0,0,0,1,0,0,0,0,1
1408,SWZ,2008,0,0,0,0,1,0,0,0,0,1
1409,SWZ,2009,0,0,0,0,1,0,0,0,0,1
1410,SWZ,2010,0,0,0,0,1,0,0,0,0,1
1411,SWZ,2011,0,0,0,0,1,0,0,0,0,1
1412,SWZ,2012,0,0,0,0,1,0,0,0,0,1
1413,SWZ,2013,0,0,0,0,1,0,0,0,0,1
1414,SWZ,2014,0,0,0,0,1,0,0,0,0,1
1415,SWZ,2015,0,0,0,0,1,0,0,0,0,1
1416,SWZ,2016,0,0,0,0,1,0,0,0,0,1
1417,SWZ,2017,0,0,0,0,1,0,0,0,0,1
1418,SWZ,2018,0,0,0,0,1,0,0,0,0,1
1419,SWZ,2019,0,0,0,0,1,0,0,0,0,1
1420,SWZ,2020,0,0,0,0,1,0,0,0,0,1
1421,SWZ,2021,0,0,0,0,1,0,0,0,0,1
1422,SWZ,2022,0,0,0,0,1,0,0,0,0,1
1423,SWZ,2023,0,0,0,0,1,0,0,0,0,1
1424,SWZ,2024,0,0,0,0,1,0,0,0,0,1
1425,ETH,2000,0,0,0,0,1,0,0,0,0,1
1426,ETH,2001,0,0,0,0,1,0,0,0,0,1
1427,ETH,2002,0,0,0,0,1,0,0,0,0,1
1428,ETH,2003,0,0,0,0,1,0,0,0,0,1
1429,ETH,2004,0,0,0,0,1,0,0,0,0,1
1430,ETH,2005,0,0,0,0,1,0,0,0,0,1
1431,ETH,2006,0,0,0,0,1,0,0,0,0,1
1432,ETH,2007,0,0,0,0,1,0,0,0,0,1
1433,ETH,2008,0,0,0,0,1,0,0,0,0,1
1434,ETH,2009,0,0,1,1,0,0,0,0,1,1
1435,ETH,2010,0,0,1,1,0,0,0,0,1,0
1436,ETH,2011,0,0,1,1,0,0,1,0,0,0
1437,ETH,2012,0,0,1,1,0,0,0,0,1,0
1438,ETH,2013,0,0,1,1,0,0,0,0,1,1
1439,ETH,2014,0,1,0,1,1,0,1,1,1,0
1440,ETH,2015,0,1,0,1,1,0,0,1,1,0
1441,ETH,2016,0,0,1,1,0,0,0,0,1,1
1442,ETH,2017,0,1,0,1,1,0,0,1,0,0
1443,ETH,2018,0,0,0,1,0,0,0,1,0,1
1444,ETH,2019,0,0,0,1,0,0,0,1,0,0
1445,ETH,2020,0,0,0,1,0,0,0,1,0,1
1446,ETH,2021,0,0,0,1,1,1,0,0,0,0
1447,ETH,2022,0,0,0,1,1,0,0,1,0,1
1448,ETH,2023,0,0,0,0,1,0,0,0,0,1
1449,ETH,2024,0,0,0,0,1,0,0,0,0,1
1450,FJI,2000,0,0,0,0,1,0,0,0,0,1
1451,FJI,2001,0,0,0,0,1,0,0,0,0,1
1452,FJI,2002,0,0,0,0,1,0,0,0,0,1
1453,FJI,2003,0,0,0,0,1,0,0,0,0,1
1454,FJI,2004,0,0,0,0,1,0,0,0,0,1
1455,FJI,2005,0,0,0,0,1,0,0,0,0,1
1456,FJI,2006,0,0,0,0,1,0,0,0,0,1
1457,FJI,2007,0,0,0,0,1,0,0,0,0,1
1458,FJI,2008,0,0,0,0,1,0,0,0,0,1
1459,FJI,2009,0,0,0,0,1,0,0,0,0,1
1460,FJI,2010,0,0,0,0,1,0,0,0,0,1
1461,FJI,2011,0,0,0,0,1,0,0,0,0,1
1462,FJI,2012,0,0,0,0,1,0,0,0,0,1
1463,FJI,2013,0,0,0,0,1,0,0,0,0,1
1464,FJI,2014,0,0,0,0,1,0,0,0,0,1
1465,FJI,2015,0,0,0,0,1,0,0,0,0,1
1466,FJI,2016,0,0,0,0,1,0,0,0,0,1
1467,FJI,2017,0,0,0,0,1,0,0,0,0,1
1468,FJI,2018,0,0,0,0,1,0,0,0,0,1
1469,FJI,2019,0,0,0,0,1,0,0,0,0,1
1470,FJI,2020,0,0,0,0,1,0,0,0,0,1
1471,FJI,2021,0,0,0,0,1,0,0,0,0,1
1472,FJI,2022,0,0,0,0,1,0,0,0,0,1
1473,FJI,2023,0,0,0,0,1,0,0,0,0,1
1474,FJI,2024,0,0,0,0,1,0,0,0,0,1
1475,FIN,2000,0,0,0,0,1,0,0,0,0,1
1476,FIN,2001,0,0,0,0,1,0,0,0,0,1
1477,FIN,2002,0,0,0,0,1,0,0,0,0,1
1478,FIN,2003,0,0,0,0,1,0,0,0,0,1
1479,FIN,2004,0,0,0,0,1,0,0,0,0,1
1480,FIN,2005,0,0,0,0,1,0,0,0,0,1
1481,FIN,2006,0,0,0,0,1,0,0,0,0,1
1482,FIN,2007,0,0,0,0,1,0,0,0,0,1
1483,FIN,2008,0,0,0,0,1,0,0,0,0,1
1484,FIN,2009,0,0,0,0,1,0,0,0,0,1
1485,FIN,2010,0,0,0,0,1,0,0,0,0,1
1486,FIN,2011,0,0,0,0,1,0,0,0,0,1
1487,FIN,2012,0,0,0,0,1,0,0,0,0,1
1488,FIN,2013,0,0,0,0,1,0,0,0,0,1
1489,FIN,2014,0,0,0,0,1,0,0,0,0,1
1490,FIN,2015,0,0,0,0,1,0,0,0,0,1
1491,FIN,2016,0,0,0,0,1,0,0,0,0,1
1492,FIN,2017,0,0,0,0,1,0,0,0,0,1
1493,FIN,2018,0,0,0,0,1,0,0,0,0,1
1494,FIN,2019,0,0,0,0,1,0,0,0,0,1
1495,FIN,2020,0,0,0,0,1,0,0,0,0,1
1496,FIN,2021,0,0,0,0,1,0,0,0,0,1
1497,FIN,2022,0,0,0,0,1,0,0,0,0,1
1498,FIN,2023,0,0,0,0,1,0,0,0,0,1
1499,FIN,2024,0,0,0,0,1,0,0,0,0,1
1500,FRA,2000,0,0,0,0,1,0,0,0,0,1
1501,FRA,2001,0,0,0,0,1,0,0,0,0,1
1502,FRA,2002,0,0,0,0,1,0,0,0,0,1
1503,FRA,2003,0,0,0,0,1,0,0,0,0,1
1504,FRA,2004,0,0,0,0,1,0,0,0,0,1
1505,FRA,2005,0,0,0,0,1,0,0,0,0,1
1506,FRA,2006,0,0,0,0,1,0,0,0,0,1
1507,FRA,2007,0,0,0,0,1,0,0,0,0,1
1508,FRA,2008,0,0,0,0,1,0,0,0,0,1
1509,FRA,2009,0,0,0,0,1,0,0,0,0,1
1510,FRA,2010,0,0,0,0,1,0,0,0,0,1
1511,FRA,2011,0,0,0,0,1,0,0,0,0,1
1512,FRA,2012,0,0,0,0,1,0,0,0,0,1
1513,FRA,2013,0,0,0,0,1,0,0,0,0,1
1514,FRA,2014,0,0,0,0,1,0,0,0,0,1
1515,FRA,2015,0,0,0,0,1,0,0,0,0,1
1516,FRA,2016,0,0,0,0,1,0,0,0,0,1
1517,FRA,2017,0,0,0,0,1,0,0,0,0,1
1518,FRA,2018,0,0,0,0,1,0,0,0,0,1
1519,FRA,2019,0,0,0,0,1,0,0,0,0,1
1520,FRA,2020,0,0,0,0,1,0,0,0,0,1
1521,FRA,2021,0,0,0,0,1,0,0,0,0,1
1522,FRA,2022,0,0,0,0,1,0,0,0,0,1
1523,FRA,2023,0,0,0,0,1,0,0,0,0,1
1524,FRA,2024,0,0,0,0,1,0,0,0,0,1
1525,GAB,2000,0,0,0,0,1,0,0,0,0,1
1526,GAB,2001,0,0,0,0,1,0,0,0,0,1
1527,GAB,2002,0,0,0,0,1,0,0,0,0,1
1528,GAB,2003,0,0,0,0,1,0,0,0,0,1
1529,GAB,2004,0,0,0,0,1,0,0,0,0,1
1530,GAB,2005,0,0,0,0,1,0,0,0,0,1
1531,GAB,2006,0,0,0,0,1,0,0,0,0,1
1532,GAB,2007,0,0,0,0,1,0,0,0,0,1
1533,GAB,2008,0,0,0,0,1,0,0,0,0,1
1534,GAB,2009,0,0,0,0,1,0,0,0,0,1
1535,GAB,2010,0,0,0,0,1,0,0,0,0,1
1536,GAB,2011,0,0,0,0,1,0,0,0,0,1
1537,GAB,2012,0,0,0,0,1,0,0,0,0,1
1538,GAB,2013,0,0,0,0,1,0,0,0,0,1
1539,GAB,2014,0,0,0,0,1,0,0,0,0,1
1540,GAB,2015,0,0,0,0,1,0,0,0,0,1
1541,GAB,2016,0,0,0,0,1,0,0,0,0,1
1542,GAB,2017,0,0,0,0,1,0,0,0,0,1
1543,GAB,2018,0,0,0,0,1,0,0,0,0,1
1544,GAB,2019,0,0,0,0,1,0,0,0,0,1
1545,GAB,2020,0,0,0,0,1,0,0,0,0,1
1546,GAB,2021,0,0,0,0,1,0,0,0,0,1
1547,GAB,2022,0,0,0,0,1,0,0,0,0,1
1548,GAB,2023,0,0,0,0,1,0,0,0,0,1
1549,GAB,2024,0,0,0,0,1,0,0,0,0,1
1550,GMB,2000,0,0,0,0,1,0,0,0,0,1
1551,GMB,2001,0,0,0,0,1,0,0,0,0,1
1552,GMB,2002,0,0,0,0,1,0,0,0,0,1
1553,GMB,2003,0,0,0,0,1,0,0,0,0,1
1554,GMB,2004,0,0,0,0,1,0,0,0,0,1
1555,GMB,2005,0,0,0,0,1,0,0,0,0,1
1556,GMB,2006,0,0,0,0,1,0,0,0,0,1
1557,GMB,2007,0,0,0,0,1,0,0,0,0,1
1558,GMB,2008,0,0,0,0,1,0,0,0,0,1
1559,GMB,2009,0,0,0,0,1,0,0,0,0,1
1560,GMB,2010,0,0,0,0,1,0,0,0,0,1
1561,GMB,2011,0,0,0,0,1,0,0,0,0,1
1562,GMB,2012,0,0,0,0,1,0,0,0,0,1
1563,GMB,2013,0,0,0,0,1,0,0,0,0,1
1564,GMB,2014,0,0,0,0,1,0,0,0,0,1
1565,GMB,2015,0,0,0,0,1,0,0,0,0,1
1566,GMB,2016,0,0,0,0,1,0,0,0,0,1
1567,GMB,2017,0,1,1,1,1,1,0,0,0,0
1568,GMB,2018,0,0,0,0,1,0,0,0,0,1
1569,GMB,2019,0,0,0,0,1,0,0,0,0,1
1570,GMB,2020,0,0,0,0,1,0,0,0,0,1
1571,GMB,2021,0,1,1,1,1,0,1,0,0,0
1572,GMB,2022,0,0,1,1,0,0,0,0,1,1
1573,GMB,2023,0,0,0,0,1,0,0,0,0,1
1574,GMB,2024,0,0,0,0,1,0,0,0,0,1
1575,GEO,2000,0,0,0,0,1,0,0,0,0,1
1576,GEO,2001,0,0,0,0,1,0,0,0,0,1
1577,GEO,2002,0,0,0,0,1,0,0,0,0,1
1578,GEO,2003,0,0,0,0,1,0,0,0,0,1
1579,GEO,2004,0,0,0,0,1,0,0,0,0,1
1580,GEO,2005,0,0,0,0,1,0,0,0,0,1
1581,GEO,2006,0,0,0,0,1,0,0,0,0,1
1582,GEO,2007,0,0,0,0,1,0,0,0,0,1
1583,GEO,2008,0,0,0,0,1,0,0,0,0,1
1584,GEO,2009,0,0,0,1,1,0,0,0,1,0
1585,GEO,2010,0,0,0,1,1,0,0,0,1,0
1586,GEO,2011,0,0,0,1,1,0,0,0,1,0
1587,GEO,2012,0,0,0,1,1,0,0,0,1,0
1588,GEO,2013,0,0,0,1,1,0,0,0,1,0
1589,GEO,2014,0,0,0,1,1,0,0,0,1,0
1590,GEO,2015,0,0,0,1,1,0,0,0,1,0
1591,GEO,2016,0,0,0,1,1,0,0,0,0,1
1592,GEO,2017,0,0,0,1,1,0,0,0,0,1
1593,GEO,2018,0,0,0,1,1,0,0,0,0,1
1594,GEO,2019,0,0,0,1,1,0,0,0,0,1
1595,GEO,2020,0,0,0,1,1,0,0,0,0,1
1596,GEO,2021,0,0,0,1,1,0,0,0,0,1
1597,GEO,2022,0,0,0,1,1,0,0,0,0,1
1598,GEO,2023,0,0,0,0,1,0,0,0,0,1
1599,GEO,2024,0,0,0,0,1,0,0,0,0,1
1600,DEU,2000,0,0,0,0,1,0,0,0,0,1
1601,DEU,2001,0,0,0,0,1,0,0,0,0,1
1602,DEU,2002,0,0,0,0,1,0,0,0,0,1
1603,DEU,2003,0,0,0,0,1,0,0,0,0,1
1604,DEU,2004,0,0,0,0,1,0,0,0,0,1
1605,DEU,2005,0,0,0,0,1,0,0,0,0,1
1606,DEU,2006,0,0,0,0,1,0,0,0,0,1
1607,DEU,2007,0,0,0,0,1,0,0,0,0,1
1608,DEU,2008,0,0,0,0,1,0,0,0,0,1
1609,DEU,2009,0,0,0,0,1,0,0,0,0,1
1610,DEU,2010,0,0,0,0,1,0,0,0,0,1
1611,DEU,2011,0,0,0,0,1,0,0,0,0,1
1612,DEU,2012,0,0,0,0,1,0,0,0,0,1
1613,DEU,2013,0,0,0,0,1,0,0,0,0,1
1614,DEU,2014,0,0,0,0,1,0,0,0,0,1
1615,DEU,2015,0,0,0,0,1,0,0,0,0,1
1616,DEU,2016,0,0,0,0,1,0,0,0,0,1
1617,DEU,2017,0,0,0,0,1,0,0,0,0,1
1618,DEU,2018,0,0,0,0,1,0,0,0,0,1
1619,DEU,2019,0,0,0,0,1,0,0,0,0,1
1620,DEU,2020,0,0,0,0,1,0,0,0,0,1
1621,DEU,2021,0,0,0,0,1,0,0,0,0,1
1622,DEU,2022,0,0,0,0,1,0,0,0,0,1
1623,DEU,2023,0,0,0,0,1,0,0,0,0,1
1624,DEU,2024,0,0,0,0,1,0,0,0,0,1
1625,GHA,2000,0,0,0,0,1,0,0,0,0,1
1626,GHA,2001,0,0,0,0,1,0,0,0,0,1
1627,GHA,2002,0,0,0,0,1,0,0,0,0,1
1628,GHA,2003,0,0,0,0,1,0,0,0,0,1
1629,GHA,2004,0,0,0,0,1,0,0,0,0,1
1630,GHA,2005,0,0,0,0,1,0,0,0,0,1
1631,GHA,2006,0,0,0,0,1,0,0,0,0,1
1632,GHA,2007,0,0,0,0,1,0,0,0,0,1
1633,GHA,2008,0,0,0,0,1,0,0,0,0,1
1634,GHA,2009,0,0,0,0,1,0,0,0,0,1
1635,GHA,2010,0,0,0,0,1,0,0,0,0,1
1636,GHA,2011,0,0,0,0,1,0,0,0,0,1
1637,GHA,2012,0,0,0,0,1,0,0,0,0,1
1638,GHA,2013,0,0,0,0,1,0,0,0,0,1
1639,GHA,2014,0,0,0,0,1,0,0,0,0,1
1640,GHA,2015,0,0,0,0,1,0,0,0,0,1
1641,GHA,2016,0,0,0,0,1,0,0,0,0,1
1642,GHA,2017,0,0,0,0,1,0,0,0,0,1
1643,GHA,2018,0,1,0,0,0,0,1,1,0,1
1644,GHA,2019,0,0,0,0,1,0,0,1,1,1
1645,GHA,2020,0,0,0,0,1,0,0,0,0,1
1646,GHA,2021,0,0,0,0,1,0,0,0,0,1
1647,GHA,2022,0,0,0,0,1,0,0,0,0,1
1648,GHA,2023,0,0,0,0,1,0,0,0,0,1
1649,GHA,2024,0,0,0,0,1,0,0,0,0,1
1650,GRC,2000,0,0,0,0,1,0,0,0,0,1
1651,GRC,2001,0,0,0,0,1,0,0,0,0,1
1652,GRC,2002,0,0,0,0,1,0,0,0,0,1
1653,GRC,2003,0,0,0,0,1,0,0,0,0,1
1654,GRC,2004,0,0,0,0,1,0,0,0,0,1
1655,GRC,2005,0,0,0,0,1,0,0,0,0,1
1656,GRC,2006,0,0,0,0,1,0,0,0,0,1
1657,GRC,2007,0,0,0,0,1,0,0,0,0,1
1658,GRC,2008,0,0,0,0,1,0,0,0,0,1
1659,GRC,2009,0,0,0,0,1,0,0,0,0,1
1660,GRC,2010,0,0,0,0,1,0,0,0,0,1
1661,GRC,2011,0,0,0,0,1,0,0,0,0,1
1662,GRC,2012,0,0,0,0,1,0,0,0,0,1
1663,GRC,2013,0,0,0,0,1,0,0,0,0,1
1664,GRC,2014,0,0,0,0,1,0,0,0,0,1
1665,GRC,2015,0,0,0,0,1,0,0,0,0,1
1666,GRC,2016,0,0,0,0,1,0,0,0,0,1
1667,GRC,2017,0,0,0,0,1,0,0,0,0,1
1668,GRC,2018,0,0,0,0,1,0,0,0,0,1
1669,GRC,2019,0,0,0,0,1,0,0,0,0,1
1670,GRC,2020,0,0,0,0,1,0,0,0,0,1
1671,GRC,2021,0,0,0,0,1,0,0,0,0,1
1672,GRC,2022,0,0,0,0,1,0,0,0,0,1
1673,GRC,2023,0,0,0,0,1,0,0,0,0,1
1674,GRC,2024,0,0,0,0,1,0,0,0,0,1
1675,GRD,2000,0,0,0,0,1,0,0,0,0,1
1676,GRD,2001,0,0,0,0,1,0,0,0,0,1
1677,GRD,2002,0,0,0,0,1,0,0,0,0,1
1678,GRD,2003,0,0,0,0,1,0,0,0,0,1
1679,GRD,2004,0,0,0,0,1,0,0,0,0,1
1680,GRD,2005,0,0,0,0,1,0,0,0,0,1
1681,GRD,2006,0,0,0,0,1,0,0,0,0,1
1682,GRD,2007,0,0,0,0,1,0,0,0,0,1
1683,GRD,2008,0,0,0,0,1,0,0,0,0,1
1684,GRD,2009,0,0,0,0,1,0,0,0,0,1
1685,GRD,2010,0,0,0,0,1,0,0,0,0,1
1686,GRD,2011,0,0,0,0,1,0,0,0,0,1
1687,GRD,2012,0,0,0,0,1,0,0,0,0,1
1688,GRD,2013,0,0,0,0,1,0,0,0,0,1
1689,GRD,2014,0,0,0,0,1,0,0,0,0,1
1690,GRD,2015,0,0,0,0,1,0,0,0,0,1
1691,GRD,2016,0,0,0,0,1,0,0,0,0,1
1692,GRD,2017,0,0,0,0,1,0,0,0,0,1
1693,GRD,2018,0,0,0,0,1,0,0,0,0,1
1694,GRD,2019,0,0,0,0,1,0,0,0,0,1
1695,GRD,2020,0,0,0,0,1,0,0,0,0,1
1696,GRD,2021,0,0,0,0,1,0,0,0,0,1
1697,GRD,2022,0,0,0,0,1,0,0,0,0,1
1698,GRD,2023,0,0,0,0,1,0,0,0,0,1
1699,GRD,2024,0,0,0,0,1,0,0,0,0,1
1700,GTM,2000,0,0,0,0,1,0,0,0,0,1
1701,GTM,2001,0,0,0,0,1,0,0,0,0,1
1702,GTM,2002,0,0,0,0,1,0,0,0,0,1
1703,GTM,2003,0,0,0,0,1,0,0,0,0,1
1704,GTM,2004,0,0,0,0,1,0,0,0,0,1
1705,GTM,2005,0,0,0,0,1,0,0,0,0,1
1706,GTM,2006,0,0,0,0,1,0,0,0,0,1
1707,GTM,2007,0,0,0,0,1,0,0,0,0,1
1708,GTM,2008,0,0,0,0,1,0,0,0,0,1
1709,GTM,2009,0,0,0,0,1,0,0,0,1,0
1710,GTM,2010,0,0,0,0,1,0,0,0,1,0
1711,GTM,2011,0,0,0,0,1,0,0,0,1,0
1712,GTM,2012,0,0,0,0,1,0,0,0,1,0
1713,GTM,2013,0,0,0,1,0,0,0,0,1,0
1714,GTM,2014,0,0,0,1,0,0,1,1,0,1
1715,GTM,2015,0,0,0,1,0,0,0,0,1,0
1716,GTM,2016,0,0,0,1,0,0,1,0,0,0
1717,GTM,2017,0,0,0,1,0,0,0,1,1,1
1718,GTM,2018,0,0,0,1,0,0,0,0,0,1
1719,GTM,2019,0,0,0,1,0,0,0,0,0,1
1720,GTM,2020,0,0,0,1,0,0,0,0,0,1
1721,GTM,2021,0,0,0,1,0,0,1,0,1,0
1722,GTM,2022,0,0,0,1,0,1,0,0,0,1
1723,GTM,2023,0,0,0,0,1,0,0,0,0,1
1724,GTM,2024,0,0,0,0,1,0,0,0,0,1
1725,GIN,2000,0,0,0,0,1,0,0,0,0,1
1726,GIN,2001,0,0,0,0,1,0,0,0,0,1
1727,GIN,2002,0,0,0,0,1,0,0,0,0,1
1728,GIN,2003,0,0,0,0,1,0,0,0,0,1
1729,GIN,2004,0,0,0,0,1,0,0,0,0,1
1730,GIN,2005,0,0,0,0,1,0,0,0,0,1
1731,GIN,2006,0,0,0,0,1,0,0,0,0,1
1732,GIN,2007,0,0,0,0,1,0,0,0,0,1
1733,GIN,2008,0,0,0,0,1,0,0,0,0,1
1734,GIN,2009,0,0,0,0,1,0,0,0,0,1
1735,GIN,2010,0,0,0,0,1,0,0,0,0,1
1736,GIN,2011,0,0,0,0,1,0,0,0,0,1
1737,GIN,2012,0,0,0,0,1,0,0,0,0,1
1738,GIN,2013,0,0,0,0,1,0,0,0,0,1
1739,GIN,2014,0,0,0,0,1,0,0,0,0,1
1740,GIN,2015,0,0,0,0,1,0,0,0,0,1
1741,GIN,2016,0,0,0,0,1,0,0,0,0,1
1742,GIN,2017,0,0,0,0,1,0,0,0,0,1
1743,GIN,2018,0,0,0,0,1,0,0,0,0,1
1744,GIN,2019,0,0,0,0,1,0,0,0,0,1
1745,GIN,2020,0,0,0,0,1,0,0,0,0,1
1746,GIN,2021,0,0,0,0,1,0,0,0,0,1
1747,GIN,2022,0,0,0,0,1,0,0,0,0,1
1748,GIN,2023,0,0,0,0,1,0,0,0,0,1
1749,GIN,2024,0,0,0,0,1,0,0,0,0,1
1750,GNB,2000,0,0,0,0,1,0,0,0,0,1
1751,GNB,2001,0,0,0,0,1,0,0,0,0,1
1752,GNB,2002,0,0,0,0,1,0,0,0,0,1
1753,GNB,2003,0,0,0,0,1,0,0,0,0,1
1754,GNB,2004,0,0,0,0,1,0,0,0,0,1
1755,GNB,2005,0,0,0,0,1,0,0,0,0,1
1756,GNB,2006,0,0,0,0,1,0,0,0,0,1
1757,GNB,2007,0,0,0,0,1,0,0,0,0,1
1758,GNB,2008,0,0,0,0,1,0,0,0,0,1
1759,GNB,2009,0,0,0,0,1,0,0,0,0,1
1760,GNB,2010,0,0,0,0,1,0,0,0,0,1
1761,GNB,2011,0,0,0,0,1,0,0,0,0,1
1762,GNB,2012,0,0,0,0,1,0,0,0,0,1
1763,GNB,2013,0,0,0,0,1,0,0,0,0,1
1764,GNB,2014,0,0,0,0,1,0,0,0,0,1
1765,GNB,2015,0,0,0,0,1,0,0,0,0,1
1766,GNB,2016,0,0,0,0,1,0,0,0,0,1
1767,GNB,2017,0,0,0,0,1,0,0,0,0,1
1768,GNB,2018,0,0,0,0,1,0,0,0,0,1
1769,GNB,2019,0,0,0,0,1,0,0,0,0,1
1770,GNB,2020,0,0,0,0,1,0,0,0,0,1
1771,GNB,2021,0,0,0,0,1,0,0,0,0,1
1772,GNB,2022,0,0,0,0,1,0,0,0,0,1
1773,GNB,2023,0,0,0,0,1,0,0,0,0,1
1774,GNB,2024,0,0,0,0,1,0,0,0,0,1
1775,GUY,2000,0,0,0,0,1,0,0,0,0,1
1776,GUY,2001,0,0,0,0,1,0,0,0,0,1
1777,GUY,2002,0,0,0,0,1,0,0,0,0,1
1778,GUY,2003,0,0,0,0,1,0,0,0,0,1
1779,GUY,2004,0,0,0,0,1,0,0,0,0,1
1780,GUY,2005,0,0,0,0,1,0,0,0,0,1
1781,GUY,2006,0,0,0,0,1,0,0,0,0,1
1782,GUY,2007,0,0,0,0,1,0,0,0,0,1
1783,GUY,2008,0,0,0,0,1,0,0,0,0,1
1784,GUY,2009,0,0,0,0,1,0,0,0,0,1
1785,GUY,2010,0,0,0,0,1,0,0,0,0,1
1786,GUY,2011,0,0,0,0,1,0,0,0,0,1
1787,GUY,2012,0,0,0,0,1,0,0,0,0,1
1788,GUY,2013,0,0,0,0,1,0,0,0,0,1
1789,GUY,2014,0,0,0,0,1,0,0,0,0,1
1790,GUY,2015,0,0,0,0,1,0,0,0,0,1
1791,GUY,2016,0,0,0,0,1,0,0,0,0,1
1792,GUY,2017,0,0,0,0,1,0,0,0,0,1
1793,GUY,2018,0,0,0,0,1,0,0,0,0,1
1794,GUY,2019,0,0,0,0,1,0,0,0,0,1
1795,GUY,2020,0,0,0,0,1,0,0,0,0,1
1796,GUY,2021,0,0,0,0,1,0,0,0,0,1
1797,GUY,2022,0,0,0,0,1,0,0,0,0,1
1798,GUY,2023,0,0,0,0,1,0,0,0,0,1
1799,GUY,2024,0,0,0,0,1,0,0,0,0,1
1800,HTI,2000,0,0,0,0,1,0,0,0,0,1
1801,HTI,2001,0,0,0,0,1,0,0,0,0,1
1802,HTI,2002,0,0,0,0,1,0,0,0,0,1
1803,HTI,2003,0,0,0,0,1,0,0,0,0,1
1804,HTI,2004,0,0,0,0,1,0,0,0,0,1
1805,HTI,2005,0,0,0,0,1,0,0,0,0,1
1806,HTI,2006,0,0,0,0,1,0,0,0,0,1
1807,HTI,2007,0,0,0,0,1,0,0,0,0,1
1808,HTI,2008,0,0,0,0,1,0,0,0,0,1
1809,HTI,2009,0,0,0,0,1,0,0,0,0,1
1810,HTI,2010,0,0,0,0,1,0,0,0,0,1
1811,HTI,2011,0,0,0,0,1,0,0,0,0,1
1812,HTI,2012,0,0,0,0,1,0,0,0,0,1
1813,HTI,2013,0,0,0,0,1,0,0,0,0,1
1814,HTI,2014,0,0,0,0,1,0,0,0,0,1
1815,HTI,2015,0,0,0,0,1,0,0,0,0,1
1816,HTI,2016,0,0,0,0,1,0,0,0,0,1
1817,HTI,2017,0,0,0,0,1,0,0,0,0,1
1818,HTI,2018,0,0,0,0,1,0,0,0,0,1
1819,HTI,2019,0,1,0,0,0,0,1,1,0,1
1820,HTI,2020,0,1,1,0,1,0,0,1,1,0
1821,HTI,2021,0,1,1,0,0,0,0,0,1,1
1822,HTI,2022,0,0,0,1,0,0,0,1,0,0
1823,HTI,2023,0,0,0,0,1,0,0,0,0,1
1824,HTI,2024,0,0,0,0,1,0,0,0,0,1
1825,HND,2000,0,0,0,0,1,0,0,0,0,1
1826,HND,2001,0,0,0,0,1,0,0,0,0,1
1827,HND,2002,0,0,0,0,1,0,0,0,0,1
1828,HND,2003,0,0,0,0,1,0,0,0,0,1
1829,HND,2004,0,0,0,0,1,0,0,0,0,1
1830,HND,2005,0,0,0,0,1,0,0,0,0,1
1831,HND,2006,0,0,0,0,1,0,0,0,0,1
1832,HND,2007,0,0,0,0,1,0,0,0,0,1
1833,HND,2008,0,0,0,0,1,0,0,0,0,1
1834,HND,2009,0,0,0,0,1,0,0,0,0,1
1835,HND,2010,0,0,0,0,1,0,0,0,0,1
1836,HND,2011,0,0,0,0,1,0,0,0,0,1
1837,HND,2012,0,0,0,0,1,0,0,0,0,1
1838,HND,2013,0,0,0,0,1,0,0,0,0,1
1839,HND,2014,0,0,1,1,0,0,0,0,1,0
1840,HND,2015,0,0,0,1,0,0,0,0,1,0
1841,HND,2016,0,0,0,1,0,0,0,0,1,1
1842,HND,2017,0,0,0,1,0,0,0,0,0,1
1843,HND,2018,0,0,0,1,0,0,1,1,0,1
1844,HND,2019,0,0,0,1,0,0,0,0,0,1
1845,HND,2020,0,0,0,1,0,0,0,0,0,1
1846,HND,2021,0,0,0,1,0,0,0,1,1,1
1847,HND,2022,0,0,0,1,0,0,1,0,0,1
1848,HND,2023,0,0,0,0,1,0,0,0,0,1
1849,HND,2024,0,0,0,0,1,0,0,0,0,1
1850,HKG,2000,0,0,0,0,1,0,0,0,0,1
1851,HKG,2001,0,0,0,0,1,0,0,0,0,1
1852,HKG,2002,0,0,0,0,1,0,0,0,0,1
1853,HKG,2003,0,0,0,0,1,0,0,0,0,1
1854,HKG,2004,0,0,0,0,1,0,0,0,0,1
1855,HKG,2005,0,0,0,0,1,0,0,0,0,1
1856,HKG,2006,0,0,0,0,1,0,0,0,0,1
1857,HKG,2007,0,0,0,0,1,0,0,0,0,1
1858,HKG,2008,0,0,0,0,1,0,0,0,0,1
1859,HKG,2009,0,0,0,0,1,0,0,0,0,1
1860,HKG,2010,0,0,0,0,1,0,0,0,0,1
1861,HKG,2011,0,0,0,0,1,0,0,0,0,1
1862,HKG,2012,0,0,0,0,1,0,0,0,0,1
